Date,Price Trend,Volume Trend,SMA Distance from the Price,SMA Trend,EMA Distance from the Price,EMA Trend,RSI,CMF,CMF Trend,MFI,MFI Trend,VWMA Distance from the Price,VWMA Trend
2016-03-14,1.9677355038084117e-15,-0.0026886406770937617,0.011342925059773856,7.218974527731971e-16,0.00595408605577985,7.218974527731971e-16,82.12321843918554,0.21663912775780317,0.30365748526333314,37.66864310130026,37.66864310130026,0.21381223388532544,-0.0007230060929407544
2016-03-15,1.9677355038084117e-15,-0.00195729254543026,0.003947926174809019,7.218974527731971e-16,0.0006588107576903368,7.218974527731971e-16,79.9365391509428,0.4553162364072745,0.5097785827018715,39.15919865932343,39.15919865932343,0.21877810380456977,0.0009031731435381223
2016-03-16,1.9677355038084117e-15,0.0013915588108699734,0.02493831885980763,7.218974527731971e-16,0.020060488554227374,7.218974527731971e-16,82.88173864221284,0.6217737462631581,0.4373104004318897,62.301245168728926,40.87299445542209,0.18934618173091908,0.006566504215350452
2016-03-17,1.9677355038084117e-15,0.005821968763567864,0.009372618395591309,7.218974527731971e-16,0.007710194555436672,7.218974527731971e-16,79.22863074175031,0.5916941642496615,0.37505503649185834,84.16821655288292,46.49957345158266,0.19784137845199146,0.009231393590306381
2016-03-18,1.9677355038084117e-15,0.01304956947960624,0.029504623536757146,7.218974527731971e-16,0.024991918640115435,7.218974527731971e-16,82.21884282553458,0.43434939866060973,-0.020966837746664746,86.88595932712934,47.72676066780591,0.168063695047255,0.010878362288324643
2016-03-21,1.9677355038084117e-15,0.006163564971400903,0.022717447756066822,7.218974527731971e-16,0.018630055749180113,7.218974527731971e-16,82.49245482058726,0.5299008088423326,-0.09187293742082547,69.21835567602918,6.917110507300251,0.1651105300636003,0.01054353852224296
2016-03-22,1.9677355038084117e-15,-0.004407149662091123,0.01056725121389182,7.218974527731971e-16,0.01123946900446915,7.218974527731971e-16,81.68031936164435,0.5049748851486039,-0.08671927910105759,81.48218937383588,-2.686027179047045,0.1668813823060767,0.006796424011501286
2016-03-23,1.9677355038084117e-15,-0.002171884357652082,0.019664917514091024,7.218974527731971e-16,0.01881850115728584,7.218974527731971e-16,83.3833382015998,0.41649675369364775,-0.017852644966961984,82.30080091956052,-4.5851584075688265,0.14989309957461708,0.007463133379990728
2016-03-24,1.9677355038084117e-15,-0.006912974743912755,0.011189726743554645,7.218974527731971e-16,0.01347438827563932,7.218974527731971e-16,83.5198782015159,0.5143336897149671,-0.015567119127365525,81.3791318824704,12.160776206441227,0.14850001831844395,0.008438200560737083
2016-03-28,1.9677355038084117e-15,-0.0029805888451284544,0.015402638355151876,7.218974527731971e-16,0.015754297981559084,7.218974527731971e-16,84.52416188145025,0.5917969706245526,0.08682208547594872,77.8808018272787,-3.601387546557177,0.13834295962174464,0.007435610324142082
2016-03-29,1.9677355038084117e-15,-0.0019176092941386145,0.022808565392923155,7.218974527731971e-16,0.021135732926158043,7.218974527731971e-16,85.98718571567677,0.5413702348430564,0.1248734811494086,100.0,17.699199080439485,0.12239365821406666,0.0074753640700296435
2016-03-30,1.9677355038084117e-15,-0.0009741158367921268,0.022186336098876158,7.218974527731971e-16,0.020986584887734555,7.218974527731971e-16,86.86588924796558,0.37519143068590666,-0.1391422590290604,100.0,18.620868117529596,0.11204951380862288,0.009927801039510482
2016-03-31,1.9677355038084117e-15,0.006563581162222235,0.011748947113436062,7.218974527731971e-16,0.011600496731621987,7.218974527731971e-16,84.87232633090602,0.2397077256721481,-0.3520892449524045,74.62250479528652,-3.2582970319921856,0.11563535359892445,0.010232024421647312
2016-04-01,1.9677355038084117e-15,0.005249958662572964,0.016766543444705587,7.218974527731971e-16,0.01739243888372584,7.218974527731971e-16,86.25264072468197,0.3139988268728078,-0.22737140797024857,76.41454194081555,-23.585458059184447,0.10114719200495768,0.008871995209384259
2016-04-04,1.9677355038084117e-15,0.003773923817403187,0.001499886959489008,7.218974527731971e-16,0.005072040120934582,7.218974527731971e-16,80.87323050096623,0.05636173449598118,-0.31882969618992546,78.46735240677839,-21.53264759322161,0.11093157070728166,0.0064841458532225865
2016-04-05,1.9677355038084117e-15,-0.0008707088735311931,-0.0018658759622713489,7.218974527731971e-16,0.0024869055636202314,7.218974527731971e-16,80.13923949602187,-0.041383567896159365,-0.2810912935683075,61.00577241620969,-13.61673237907683,0.11227325248278587,0.002859435578052177
2016-04-06,1.9677355038084117e-15,0.001652735355314323,-0.0007477828070353854,7.218974527731971e-16,0.002552391559416292,7.218974527731971e-16,80.33147886681571,0.2497439870856574,-0.06425483978715038,38.99036489831698,-37.42417704249857,0.11093157070728166,0.0008108750603791963
2016-04-07,1.9677355038084117e-15,0.0015463632245881083,-0.00995456081396999,7.218974527731971e-16,-0.005186756817560825,7.218974527731971e-16,74.38673403548863,0.17745310370740638,0.1210913692114252,58.73149947314541,-19.735852933632977,0.1212640974930392,-0.00044825747502407316
2016-04-08,1.9677355038084117e-15,-0.0038570956681400082,-0.0007997830650759152,7.218974527731971e-16,0.0008183259976909107,7.218974527731971e-16,75.59191661576403,0.016550449924322645,0.057934017820482006,56.6046415837028,-4.401130832506887,0.11484985167894199,-0.001778725232010986
2016-04-11,1.9677355038084117e-15,-0.0015639157640828503,0.004904212933737009,7.218974527731971e-16,0.004645833835527996,7.218974527731971e-16,76.72970699062634,0.030147161221558635,-0.21959682586409876,56.448090204697955,17.457725306380972,0.1086994269233409,-0.0009950084990134305
2016-04-12,1.9677355038084117e-15,-0.004316480892105046,0.003297088554755495,7.218974527731971e-16,0.002353589834441547,7.218974527731971e-16,76.03569323096981,0.097744635662832,-0.07970846804457439,57.95481648515671,-0.7766829879886998,0.10981487600720656,0.0004230224718456977
2016-04-13,1.9677355038084117e-15,-7.335660390984187e-05,0.022914942958940365,7.218974527731971e-16,0.018103387676460928,7.218974527731971e-16,80.34367670983887,0.04460258981704388,0.028052139892721237,82.52973073575117,25.925089152048372,0.08501338432695672,0.002888663854254053
2016-04-14,1.9677355038084117e-15,0.0044620912533412,0.017839305605825112,7.218974527731971e-16,0.013881012851058347,7.218974527731971e-16,80.75759132991969,0.24581213878430422,0.21566497756274558,83.06278448814527,26.614694283447314,0.08229525272683015,0.007318217728471165
2016-04-15,1.9677355038084117e-15,0.003007394115963854,0.017644321935866736,7.218974527731971e-16,0.014517288667758893,7.218974527731971e-16,81.95265059062498,0.23730308720586393,0.13955845154303193,84.81019456380949,26.855378078652777,0.07440033257625016,0.008527357013305368
2016-04-18,1.9677355038084117e-15,0.001613589785329695,0.007329893358324638,7.218974527731971e-16,0.006799351021735969,7.218974527731971e-16,79.05541735834026,0.4936298898318087,0.4490273000147648,67.05986325609274,-15.469867479658433,0.0787185947114051,0.006844685911552201
2016-04-19,1.9677355038084117e-15,-0.0028355147479272504,-0.013299446299528977,7.218974527731971e-16,-0.00747550215108711,7.218974527731971e-16,68.32516835289954,0.3050582891909508,0.059246150406646575,66.21398379272753,-16.848800695417737,0.09673119895977175,0.003913516676284607
2016-04-20,1.9677355038084117e-15,-0.009279394696585138,-0.007877434189193289,7.218974527731971e-16,-0.0024182937809141686,7.218974527731971e-16,69.27774522807492,0.13445269858761832,-0.10285038861824561,51.313413459248075,-33.496781104561414,0.0928831374800559,0.0006108780292378745
2016-04-21,1.9677355038084117e-15,-0.011451395078943364,-0.006638206031218577,7.218974527731971e-16,-0.0023441531811681376,7.218974527731971e-16,68.64256660733435,0.029536643117513233,-0.46409324671429547,30.81338451904263,-36.24647873705011,0.09398107347089395,-0.001189298209044713
2016-04-22,1.9677355038084117e-15,-0.006145116396003727,-0.005803895354585115,7.218974527731971e-16,-0.004130966706024836,7.218974527731971e-16,66.34962330105172,-0.11904383955017249,-0.4241021287411233,0.0,-66.21398379272753,0.09783337034876306,-0.003924555902245411
2016-04-25,1.9677355038084117e-15,-0.004352759813436077,0.001979246067852214,7.218974527731971e-16,0.000546177441788212,7.218974527731971e-16,67.83721125841146,-0.2741407658524191,-0.4085934644400374,17.39928921330028,-33.9141242459478,0.0928831374800559,-0.0050089698556555
2016-04-26,1.9677355038084117e-15,0.0011148511487125347,0.001823904629709272,7.218974527731971e-16,0.0008760106760256625,7.218974527731971e-16,68.07364652211014,-0.24719760725483111,-0.27673425037234434,40.3875033099557,9.574118790913069,0.09211529890780562,-0.0013415079971531398
2016-04-27,1.9677355038084117e-15,0.006841543876820671,0.019710997332776398,7.218974527731971e-16,0.015617890798614753,7.218974527731971e-16,74.15369447878949,0.06927916598790347,0.18832300553807596,65.59654380144383,65.59654380144383,0.06956447338590915,0.004211614688418376
2016-04-28,1.9677355038084117e-15,0.008612218454366478,-0.009377020201261965,7.218974527731971e-16,-0.009758654065124661,7.218974527731971e-16,58.20041674822574,-0.15859346034558053,0.11554730550683856,55.823757729105516,38.42446851580524,0.0998203452822109,0.002297069725626573
2016-04-29,1.9677355038084117e-15,0.00830080197999344,-0.023879961153989104,7.218974527731971e-16,-0.01892271599293037,7.218974527731971e-16,51.08979393002357,-0.10274092450610708,0.14445668274872403,52.339933652394066,11.952430342438369,0.11844576520648178,-0.0038647207793431385
2016-05-02,1.9677355038084117e-15,0.0013808221789671738,-0.008299243969779518,7.218974527731971e-16,-0.0038916509628499074,7.218974527731971e-16,55.217806263174644,-0.09180085215143233,-0.1610800181393358,54.24512638676159,-11.351417414682238,0.10536052565782628,-0.003525926116347367
2016-05-03,1.9677355038084117e-15,-0.006688595766113701,-0.015218300154748537,7.218974527731971e-16,-0.010567851921044216,7.218974527731971e-16,50.980154722837696,0.034314928863463046,0.19290838920904357,40.01327937519714,-15.810478353908373,0.1173206525765427,-0.0028236201546675186
2016-05-04,1.9677355038084117e-15,0.00136065202662835,-0.024140273228783676,7.218974527731971e-16,-0.022439575374164356,7.218974527731971e-16,44.07002316398392,-0.1878556830082466,-0.08511475850213951,15.140588267938881,-37.199345384455185,0.140412163716745,-0.011174363389991155
2016-05-05,1.9677355038084117e-15,0.0009132355746785711,-0.01124906381081918,7.218974527731971e-16,-0.0109823454735615,7.218974527731971e-16,46.08596944876223,-0.03424036961156921,0.057560482539863116,32.132908425452385,-22.112217961309206,0.1344461065529229,-0.012910168453017677
2016-05-06,1.9677355038084117e-15,-0.00299160673316078,0.00014499893336242242,7.218974527731971e-16,-0.0004932349199631841,7.218974527731971e-16,49.48004218398818,0.09509655976766611,0.06078163090420306,48.07581238346112,8.062533008263976,0.1242036134593062,-0.004280768556525562
2016-05-09,1.9677355038084117e-15,-0.0013219208507067035,0.0028259208808267544,7.218974527731971e-16,-0.00123523629066849,7.218974527731971e-16,49.0367759264522,0.06271135537863057,0.25056703838687716,50.54760514794883,35.40701688000995,0.12556323297534575,-0.0024194040841713682
2016-05-10,1.9677355038084117e-15,-0.005257410458933433,0.019747219732450555,7.218974527731971e-16,0.01190382811610699,7.218974527731971e-16,55.16462148450389,0.16631538340914265,0.20055575302071185,66.57954367855095,34.44663525309856,0.10647225451051676,-0.0005400334075402557
2016-05-11,1.9677355038084117e-15,0.004898419413461015,0.015180844428606233,7.218974527731971e-16,0.009787224191905752,7.218974527731971e-16,56.00245008127108,0.13208425043133254,0.03698769066366643,100.0,51.92418761653888,0.10369524633876512,0.006437881944613336
2016-05-12,1.9677355038084117e-15,0.012940598872459307,-0.0018696526044473943,7.218974527731971e-16,-0.0025587880305812244,7.218974527731971e-16,50.99447699334575,0.069426670282754,0.006715314904123429,62.75855251038191,12.210947362433082,0.1173206525765427,0.006536540859422269
2016-05-13,2.9398943654337137,0.022507081064592364,0.10997402023768796,7.218974527731971e-16,0.09264436216185257,7.218974527731971e-16,76.29406904129064,0.5591507296483011,0.3928353462391585,83.41751340616943,16.837969727618486,-0.024204678696817358,0.042453475210563196
2016-05-16,4.567911477948532,0.021907270440358798,0.10333762734339708,7.218974527731971e-16,0.08119389930801985,7.218974527731971e-16,78.92057220221076,0.5807791295167519,0.4486948790854194,86.23009227947233,-13.76990772052767,-0.053351165496994535,0.054526681976314495
2016-05-17,4.654608415754345,0.008443085765997825,0.07303976845477961,7.218974527731971e-16,0.05551828713275056,7.218974527731971e-16,79.10162207621046,0.5491859112765034,0.4797592409937494,87.46711147035631,24.708558959974404,-0.04788484769130726,0.02025977206610208
2016-05-18,3.263494402607905,-0.007762706215142587,0.06139233671288969,7.235622419064836,0.05382765550806973,7.401227677231707,81.23211682139953,0.6003194831049546,0.041168753456653495,88.19003008425074,4.772516678081303,-0.05785392242500985,0.014567205162591147
2016-05-19,0.2925161685392321,-0.01902516925533276,0.025257764304124436,7.801351135436891,0.03876938426374165,7.673114289821916,81.58406636559077,0.670704707176561,0.08992557765980913,100.0,13.76990772052767,-0.03842931541262318,0.019502574647790417
2016-05-20,0.1739570871271809,-0.011278681371534838,0.027376225978066923,0.6825825883573562,0.0377415801054765,0.44308771488138626,83.01455661072546,0.42992522396462074,-0.11926068731188266,100.0,12.532888529643685,-0.03292310232784362,0.023550113439591024
2016-05-23,0.1508115648733272,-0.005803755952629491,0.018707163537389743,0.18026285706538578,0.026182857086832656,0.2628371980295478,83.1369071601134,0.33439716242600154,-0.2659223206789531,100.0,11.809969915749264,-0.021697982464087773,0.018053512183890487
2016-05-24,0.10935569973967688,-0.0024560578647583415,0.02603505383521519,0.1394215573392563,0.03171603137876669,0.18398179186636576,84.80139203185549,0.37982175400456436,-0.2908829531719967,100.0,0.0,-0.026933082769289476,0.014456957532322018
2016-05-25,0.09177613663008233,0.00170949134640501,0.013693806531135833,0.11547047702294701,0.01837519854712931,0.13895599425835495,83.07209699760841,0.2327593773322449,-0.19716584663237585,100.0,0.0,-0.013056279950029628,0.012939829468651392
2016-05-26,0.06549188581412617,-0.0018573904510455507,0.014827070426581629,0.08137782528229404,0.019296793584706054,0.09128908838411277,83.97085847197667,0.25149495377609465,-0.08290220864990688,100.0,0.0,-0.015267504646369612,0.00904116819738845
2016-05-27,0.06025684097881391,-0.005565190605150244,0.013293099171108921,0.0706973489399091,0.016476328639901283,0.07990211385853219,84.43080008935124,0.2530308215680671,-0.12679093243649725,100.0,0.0,-0.014696476240386724,0.007173747457359265
2016-05-31,0.05455414704453206,-0.0026482102668605916,0.020813746808222594,0.06816288054839346,0.022789033395582275,0.08018231473841973,85.87409650909534,0.42586156721158797,0.19310218987934308,100.0,0.0,-0.021171962387247834,0.0086102315438699
2016-06-01,0.06756013444013714,-0.00026190992891640674,0.016479204422166077,0.06228338191804514,0.016504183458753596,0.07516688055730947,86.03056494472708,0.26061480910988266,0.009119855333788007,100.0,0.0,-0.016372736656630082,0.008999101414888442
2016-06-02,0.05681947316801335,0.0022918457519015005,0.014932627288319261,0.052307186848244244,0.015657667102812717,0.057271985116361945,86.60043005146579,0.3575904828149453,0.10455966124687821,100.0,0.0,-0.013765486413034544,0.008178017481113435
2016-06-03,0.02307090826751426,0.004008409116562256,-0.002762096646470591,0.041305137955490796,0.0010385880923222124,0.028808516347952885,79.566794524644,0.4173505679822287,-0.008510999229359273,75.39720168037626,-24.602798319623744,0.0032572147509222216,0.006256241819344165
2016-06-06,-0.018394591755098787,-0.0016181189006078793,-0.009415006285528854,0.01669933781323922,-0.0027588667248077126,-0.0029028498378054985,77.11408832182886,0.2274850813464028,-0.03312972776347986,76.01037429730594,-23.989625702694056,0.00929851336302645,0.001893663316098889
2016-06-07,-0.026041734458657467,-0.007244475736035843,-0.005759469289576741,-0.0006278199692285764,-0.0005141493458866442,-0.005518142889294876,77.40166350647718,-0.02829933227004427,-0.3858898150849896,72.91075367188589,-27.089246328114115,0.006227274977555625,-0.00010959262346128808
2016-06-08,-0.028915646659093935,-0.007919102119553744,-0.006326977156093011,-0.014412326182955253,-0.002533474993091339,-0.005184395433293239,75.70899804589293,-0.02194775452816819,-0.4392983225103969,55.02562988295658,-20.371571797419676,0.007040481615158689,-0.001778226092820185
2016-06-09,0.023142073919708142,-0.001395087061886727,0.01831075740366625,-0.0056067983286084205,0.015413279874132518,0.021371654260259314,79.51729266369678,0.20509038766264415,-0.022394693683758654,58.876198012426656,-17.13417628487929,-0.016002334004309615,6.88613393372666e-05
2016-06-10,0.012970368092697814,0.006789761174500546,-0.005701180348087559,-0.0006431132132498435,-0.00653808051254251,0.014950618284733203,68.19525238294692,-0.15447562073256604,-0.12617628846252177,61.0088228799923,-11.901930791893584,0.007854927345772367,0.000623719945978761
2016-06-13,0.01331385610396266,0.011964144106030904,0.004657864949623364,0.003842366603718457,0.004129579693659291,-0.003927640764067489,70.46716990073217,-0.11857163837956425,-0.09662388385139606,64.4851127332179,9.459482850261324,-0.002308822106872749,0.0006027806537609861
2016-06-14,0.012256289147976319,0.0025134658592024604,0.0041851064379243574,0.015527452077998063,0.004005651214461198,0.01332218712361313,70.80106744909462,0.06663029508808288,-0.13846009257456127,50.63282008785639,-8.243377924570268,-0.0027486257800533043,0.002003897027619135
2016-06-15,0.009158609369492143,-0.006082730569716842,0.00932571441503724,0.023734837134372574,0.009461664347636178,0.021575897886053682,72.619482683528,0.08590253788522918,0.2403781586177952,64.32691829605086,3.3180954160585614,-0.009460945800885717,0.002456809370506278
2016-06-16,0.04390384000085558,-0.0072877824671496545,0.012646842861650187,0.018332818989451643,0.009005015244786696,0.028984961999237138,73.33482705729494,-0.029471070648410657,0.08910056773115359,45.256205103617916,-19.228907629599988,-0.014285486611784054,0.001347921497403067
2016-06-17,0.0066146191649259275,-0.0010794332342767769,-0.007243175800127927,0.009199751762517902,-0.005764330220357189,0.005055807221372859,65.36538167058436,-0.0013849749920636359,-0.06801527008014652,43.37387954421458,-7.258940543641806,0.005707899987973941,0.0007815968665404765
2016-06-20,0.00897208701319774,0.00210956513516125,0.007320592766110329,0.016851176098807128,0.008036935388168243,0.003453662864721563,69.02525616905368,-0.04883995912776514,-0.13474249701299432,37.15564116834197,-27.17127712770889,-0.00866785679581758,0.0028929262716267806
2016-06-21,-0.0021173048386834317,-0.0027152520078505262,-0.0004187267680206552,0.01491463193783375,0.001308678405973679,0.014300207900229478,66.43323196031868,-0.2662564000333698,-0.23678532938495916,39.153189736636946,-6.103015366980969,-0.0011148369791222357,0.0024615392781528285
2016-06-22,-0.0006738044800975252,-0.006159425554007812,-0.0007239795138381244,0.00337873783357449,0.0003081022270717271,0.00244256865697463,66.06217882426593,-0.4239605196621386,-0.42257554467007497,20.76725631136685,-22.60662323284773,-0.0008586173714969503,0.00044439828987341405
2016-06-23,0.03889702914491403,-0.006582750184048924,0.021688230034682787,0.009973250973547084,0.01775687275560084,0.026533936445495298,71.46817269617794,-0.37144031095080515,-0.32260035182304003,40.44895908606835,3.2933179177263767,-0.022910987704026164,0.0018422655580297544
2016-06-24,-0.03727525777415055,0.014141120510305602,-0.03270749674769424,-0.0011315174734993548,-0.02728744092085275,-0.01457363837185135,51.92744530520052,-0.4127575637747768,-0.14650116374140698,29.863120691722244,-9.290069044914702,0.021293058512594776,-0.005104575673229365
2016-06-27,-0.08269856717193996,0.015832844047149283,-0.033434563132299144,-0.04369238982855355,-0.025344394280259946,-0.08160136056070211,49.36130079045941,-0.2545807597222503,0.1693797599398883,14.178492096558344,-6.588764214808506,0.023033920117507045,-0.011736138407441974
2016-06-28,-0.08249780962907406,0.008647135910161478,-0.013060489918344603,-0.05014742670727051,-0.007240618974453467,-0.05330347076836614,52.76138816234903,-0.09431220785917026,0.2771281030916349,29.2847838141427,-11.16417527192565,0.00525753078361102,-0.006140606204970594
2016-06-29,-0.04209486660603619,-0.0041454905434048965,0.005661357873800094,-0.027448476705551082,0.006006708525233634,-0.0020823679353484848,56.35706057384141,-0.014679517052452348,0.39807804672232444,40.9611891690829,11.098068477360655,-0.011498060537157878,-0.0018989165368906574
2016-06-30,0.05979602653015554,-0.010230827271293074,0.019479566215037575,-0.029698498494490876,0.00907247312526474,0.025374858800931713,57.9874049141494,-0.05260736884755829,0.20197339087469202,43.82480188302664,29.646309786468294,-0.021807281563519382,-0.001606064711081522
2016-07-01,0.060785348431799925,-0.00677754930434478,0.008013739847689327,-0.007413948198147736,0.0010946264847212783,0.016904922324313346,55.79328087033489,0.1784567265919464,0.27276893445111666,63.20131590529695,33.91653209115425,-0.00935742314546753,0.0011560525780855099
2016-07-05,0.04092154439194099,-0.002238655202872458,0.013610049414728376,0.04432970171952378,0.010544278186574108,0.018741301578093263,59.106804597621604,0.32936143857337213,0.3440409556258245,87.22245391971576,46.26126475063286,-0.01330654349147875,0.007895997734498835
2016-07-06,0.030152395847677614,-0.0023582241161471938,0.012366540640883217,0.05384717175912983,0.011183918199832499,0.03431856653819573,60.47164187612355,0.33644950690159975,0.38905687574915804,86.45579865819694,42.6309967751703,-0.012039695026799246,0.009135559013491404
2016-07-07,0.056327887919464116,0.0002899536439764822,0.02876007103705841,0.051574336216015114,0.024638030408833528,0.053631855890196686,65.65910259474457,0.4688185595371842,0.2903618329452378,87.19063415251867,23.989318247221718,-0.027133349008896468,0.009088960504587353
2016-07-08,0.10612893192103118,0.008396817640783854,0.05234540959063633,0.071777875656524,0.042629133054462226,0.09338984451961797,71.91324759157031,0.5659676772953697,0.23660623872199754,87.81941753769993,0.5969636179841729,-0.04464644404336601,0.016236023784855405
2016-07-11,0.12020433475139151,0.004824722824982306,0.05330601783782141,0.09855290341236497,0.043558626658061095,0.10945437516546408,74.85241331555315,0.6005591193611693,0.2641096124595696,100.0,13.54420134180306,-0.04717967097434461,0.020984077070020507
2016-07-12,0.1192678770278362,0.005442636955447101,0.04640852186477343,0.10428371210114633,0.03896103823318098,0.09489880003590603,76.61253292284673,0.4805989708549472,0.011780411317762973,100.0,12.809365847481331,-0.040227473378662254,0.021005354144521753
2016-07-13,0.07913853980708037,-0.0024934597582393137,0.025571327313019643,0.09185699120893144,0.02572145239742868,0.06881408946323168,76.46474899315088,0.2953349029655355,-0.2706327743298342,100.0,12.180582462300066,-0.025726352659359186,0.01797869468482891
2016-07-14,0.04140933018096881,-0.0058856952622147055,0.018410949269251242,0.07570312183764497,0.023933744421839098,0.04948106668323297,77.71470362813092,0.19008090436093997,-0.4104782150002294,100.0,0.0,-0.020518514845013824,0.01475463156597023
2016-07-15,0.013118175936907096,-0.002094396579673005,-0.0004242909858281907,0.04640843513157049,0.008158469772431842,0.030920716013879947,72.9257675657804,0.13674908059900326,-0.3438498902559439,78.13317299692548,-21.86682700307452,-0.0003801880677180569,0.011914644531889855
2016-07-18,0.0017806467672816264,-0.004184135089702719,0.0010966831227306462,0.019620005468964294,0.008870990859888794,0.015901527379064643,73.69170011405805,0.06070326661947715,-0.23463163634605835,75.79441033314956,-24.205589666850443,-0.0015441513035067134,0.006213170147858552
2016-07-19,0.007495090452656905,0.000508788042916964,0.008679781856434421,0.011341780534121047,0.012775289743429341,0.019825989895070936,75.21313150529465,0.10929718744808056,-0.0807837169128594,75.10197097568098,-24.898029024319015,-0.008730767269948092,0.003544690535213197
2016-07-20,0.01676870400469186,-0.001248998332579095,0.01629070750791245,0.014256413726441156,0.017179811995983785,0.02679971347474961,77.03971304988463,0.3214663854832757,0.18471730488427246,74.78380653379264,-3.3493664631328386,-0.016852228380374257,0.003989147464467015
2016-07-21,0.014962640757198279,-0.0008942865574255788,-0.0019494250608708685,0.008786283964985268,-0.0009571776833283141,0.01435952000028355,69.19497246116556,0.13024354724816486,0.06954028062868772,54.36975027754175,-21.42466005560781,0.001372471018594168,0.00224104400905619
2016-07-22,0.019365383212514214,0.002013936379734916,0.017620756797398107,0.011964581748223907,0.017306834760043077,0.014043256693813419,73.42622110840892,0.18403899004849114,0.07474180260041058,77.58593544002653,2.483964464345547,-0.017533179153201295,0.003810450264794821
